id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5238491,Cozy Greenpoint Private Room,675317,Elvira,Brooklyn,Greenpoint,40.73712,-73.95521,Private room,45,17,0,"","",1,0
5451108,Beautiful room with large windows,7159349,Marian,Brooklyn,Greenpoint,40.73556,-73.9557,Private room,75,6,0,"","",1,0
5569464,Sun-filled apartment in Greenpoint ,2729850,Alienor,Brooklyn,Greenpoint,40.72658,-73.94031,Entire home/apt,125,1,0,"","",1,0
5618341,"Quaint 2 bdrm apt in Greenpoint, BK",11904076,Keith,Brooklyn,Greenpoint,40.73046,-73.95211,Entire home/apt,160,1,0,"","",1,0
5692870,Greenpoint Master Bedroom,4471002,Janet,Brooklyn,Greenpoint,40.72705,-73.95504,Private room,70,5,0,"","",2,0
5883655,Unique Furnished Loft Sublet,30554435,Max,Brooklyn,Greenpoint,40.72684,-73.95628,Private room,75,1,0,"","",1,0
6303611,Spacious 2 Bd & 2 bath Apartment,6283678,Duncan,Brooklyn,Greenpoint,40.72666,-73.94819,Entire home/apt,165,17,0,"","",1,0
6792702,Bright room in lovely Greenpoint apartment,12965328,Delaney,Brooklyn,Greenpoint,40.73632,-73.95445,Private room,59,3,0,"","",1,0
7205668,Sunny room in GPoint/Williamsburg,25712247,Alyssa,Brooklyn,Greenpoint,40.72283,-73.95232,Private room,140,1,0,"","",1,0
7573221,"Cozy, clean in Greenpoint Brooklyn!",5287536,Kaya,Brooklyn,Greenpoint,40.72961,-73.95656,Entire home/apt,120,1,0,"","",1,0
7599621,"Sunny 1 Bed Apt. Greenpoint, BK",19037938,Abby,Brooklyn,Greenpoint,40.72541,-73.95279,Private room,45,12,0,"","",1,0
7636474,Big Room in Greenpoint/Williamsburg,40062888,Kevin,Brooklyn,Greenpoint,40.7252,-73.95276,Private room,100,13,0,"","",1,0
7746285,1br/1office big apartment w garden,20156140,Sam,Brooklyn,Greenpoint,40.7334,-73.95639,Entire home/apt,104,5,0,"","",1,0
8210686,Beautiful Room in Greenpoint Loft,4998154,Minka,Brooklyn,Greenpoint,40.73266,-73.95841,Private room,80,3,0,"","",1,0
8290210,Overlooking NYC skyline in Greenpoint,41152325,I-Nu,Brooklyn,Greenpoint,40.72373,-73.94537,Entire home/apt,120,5,0,"","",1,0
8325605,Big & Sunny Greenpoint Room,43889585,Allyson,Brooklyn,Greenpoint,40.73747,-73.95289,Private room,80,1,0,"","",1,0
8421771,~Spacious~Sunny~Stylized~Suite~,44343181,Monica,Brooklyn,Greenpoint,40.72522,-73.94563,Private room,60,6,0,"","",1,0
8539830,Gorgeous renovated apt w garden,1841463,Baptiste,Brooklyn,Greenpoint,40.72361,-73.94123,Entire home/apt,228,1,0,"","",1,0
8582762,1 private bedroom in 3 bedroom apt,45082108,Kristen,Brooklyn,Greenpoint,40.72564,-73.94885,Private room,90,1,0,"","",1,0
8847268,Apartment with terrasse greenpoint brooklyn,1818225,Amael,Brooklyn,Greenpoint,40.72212,-73.9378,Entire home/apt,80,3,0,"","",1,0
9106756,Santuary from the City - Sunny Greenpoint Apt,1692708,Rebecca,Brooklyn,Greenpoint,40.72782,-73.95459,Entire home/apt,150,14,0,"","",1,42
9233068,Williamsburg Brooklyn 1 Bedroom,42528111,Heejoo,Brooklyn,Greenpoint,40.71964,-73.94719,Entire home/apt,125,2,0,"","",1,0
9365025,Light filled room in Greenpoint,2376644,Katherine,Brooklyn,Greenpoint,40.72741,-73.94337,Private room,80,2,0,"","",1,0
9371173,1 bedroom in Williamsburg,6337128,Tara,Brooklyn,Greenpoint,40.72096,-73.94574,Entire home/apt,120,4,0,"","",1,0
9461187,Apartment 20 minutes from Manhattan,49027658,Loretta,Brooklyn,Greenpoint,40.73391,-73.95679,Entire home/apt,143,1,0,"","",1,0
9493142,"Cozy, clean apartment in Greenpoint",49202910,Megan,Brooklyn,Greenpoint,40.72637,-73.94467,Private room,70,1,0,"","",1,0
9512472,Sunny apt in heart of Greenpoint!,33136017,Julia,Brooklyn,Greenpoint,40.72689,-73.94674,Entire home/apt,120,1,0,"","",1,0
9606832,HIP MODERN 2BR1b Williamsburg/Grnpt,49709755,Julianna,Brooklyn,Greenpoint,40.72304,-73.95239,Entire home/apt,135,1,0,"","",1,0
9646874,"Cozy, bohemian, modern oasis",1120455,Shetal,Brooklyn,Greenpoint,40.72798,-73.95038,Entire home/apt,150,7,0,"","",1,0
9752053,"Private room in Greenpoint, BK",1587834,Bradford,Brooklyn,Greenpoint,40.72212,-73.94423,Private room,65,2,0,"","",1,0
9794077,Bright Private Greenpoint Room,23698012,Amelia,Brooklyn,Greenpoint,40.72276,-73.94857,Private room,75,1,0,"","",1,0
9824682,1 bedroom apartment w/ Private yard,19103161,Jonathan,Brooklyn,Greenpoint,40.72691,-73.94802,Entire home/apt,150,1,0,"","",1,0
9855566,Beautiful Room in Greenpoint Apt,43943644,Alvaro,Brooklyn,Greenpoint,40.72612,-73.95113,Private room,95,1,0,"","",1,0
9863097,"Bright, cozy, room in Greenpoint",18900298,Johanna,Brooklyn,Greenpoint,40.72522,-73.95124,Private room,50,1,0,"","",1,0
10102792,Great room*City View*Huge roofdeck*,8832880,Ashley,Brooklyn,Greenpoint,40.73321,-73.9561,Private room,55,2,0,"","",1,0
10136634,Williamsburg/Greenpoint Brooklyn,11615226,Jolynn,Brooklyn,Greenpoint,40.72308,-73.95071,Private room,75,1,0,"","",1,0
10247766,Spacious Brooklyn Room,52674088,Emma,Brooklyn,Greenpoint,40.72738,-73.95553,Private room,150,1,0,"","",1,0
10405891,Charming & bright Williamsburg loft,2360150,Simona,Brooklyn,Greenpoint,40.72025,-73.95195,Entire home/apt,190,2,0,"","",1,0
10537769,Private Room in Greenpoint Brooklyn,54339185,Julio,Brooklyn,Greenpoint,40.72963,-73.94937,Private room,45,1,0,"","",1,0
10542658,1 bed room apartment in Greenpoint,2470568,Jonathan,Brooklyn,Greenpoint,40.7235,-73.94203,Entire home/apt,75,1,0,"","",1,0
10798553,Gorgeous Greenpoint:  Sublet April 10th - 27th,798949,Rachel,Brooklyn,Greenpoint,40.7254,-73.95246,Entire home/apt,99,10,0,"","",1,0
10824421,"Large Apartment in Greenpoint, BK",7911103,David,Brooklyn,Greenpoint,40.72639,-73.94764,Entire home/apt,205,2,0,"","",1,0
10886628,Large Bedroom Available in 5BR Apt,56412357,Scott,Brooklyn,Greenpoint,40.72527,-73.94803,Private room,34,1,0,"","",1,0
10985734,Clean & Quiet Greenpoint Apartment,56998739,Myles & Christian,Brooklyn,Greenpoint,40.72729,-73.95138,Entire home/apt,125,2,0,"","",1,0
11065341,Greenpoint Apartment,45896206,Dora,Brooklyn,Greenpoint,40.73144,-73.95745,Entire home/apt,110,2,0,"","",1,0
11168007,Beautiful Studio in luxury building,6032945,Tabata,Brooklyn,Greenpoint,40.71987,-73.95427,Entire home/apt,110,3,0,"","",1,0
11324531,PRIVATE ROOM - GREENPOINT,31860430,Grayson,Brooklyn,Greenpoint,40.73733,-73.95336,Private room,65,1,0,"","",1,0
11389037,Private room in Greenpoint Apt.,51425591,Matthew,Brooklyn,Greenpoint,40.72347,-73.94199,Private room,70,1,0,"","",1,0
11677431,Serene and Minimal Room + Studio,3850478,Lili,Brooklyn,Greenpoint,40.72435,-73.94004,Private room,50,1,0,"","",1,0
11985793,Huge apartment in beautiful Brooklyn Brownstone,9217610,Virginie,Brooklyn,Greenpoint,40.7279,-73.94494,Entire home/apt,225,6,0,"","",2,0
12184956,Private Room in Greenpoint Brooklyn,36959636,Panagiotis,Brooklyn,Greenpoint,40.72099,-73.94566,Private room,75,3,0,"","",1,0
12283602,"Greenpoint Haven, 12min walk from 7",12603183,Paulina,Brooklyn,Greenpoint,40.73675,-73.95382,Entire home/apt,150,3,0,"","",1,0
12796750,Large one bedroom apt in Greenpoint,69702850,Michael,Brooklyn,Greenpoint,40.72453,-73.95529,Entire home/apt,195,7,0,"","",1,0
12830516,Entire apartment next to McGolrick Park!,3510993,Aaron,Brooklyn,Greenpoint,40.72311,-73.94184,Entire home/apt,100,7,0,"","",1,0
13139565,Private room in Williamsburg,73227676,Lindsay,Brooklyn,Greenpoint,40.72098,-73.94639,Private room,158,1,0,"","",1,0
13234446,Charming Room in Greenpoint,6244152,Julia,Brooklyn,Greenpoint,40.72779,-73.94323,Private room,67,4,0,"","",1,0
13291548,Large one bedroom with closet and bathroom!,75001749,Christina,Brooklyn,Greenpoint,40.73767,-73.95527,Private room,100,2,0,"","",1,0
13312968,"Perfect, Charming Greenpoint Bedroom in 3BR Apt",52699613,Julia,Brooklyn,Greenpoint,40.73356,-73.96001,Private room,79,1,0,"","",1,0
13391063,Minimalist bedroom with garden access,51765884,Caitlin,Brooklyn,Greenpoint,40.72523,-73.95218,Private room,65,5,0,"","",1,0
13515865,"Cozy room in Greenpoint, Brooklyn",1797635,Daniel,Brooklyn,Greenpoint,40.727,-73.94249,Private room,50,1,0,"","",1,0
13654534,"Brooklyn Loft, Rooftop views, Street Parking....",4703687,Daphne,Brooklyn,Greenpoint,40.72341,-73.93616,Entire home/apt,90,4,0,"","",2,0
13767853,Sunny 1 bdrm w private outdoor deck in Greenpoint!,61170181,Gabriella,Brooklyn,Greenpoint,40.72748,-73.95272,Private room,75,3,0,"","",1,0
13978228,Airy Bright 1 Bedroom in Heart of Greenpoint BK,32704515,Lauren,Brooklyn,Greenpoint,40.72914,-73.9567,Entire home/apt,104,1,0,"","",1,0
13986672,Bedroom in industrial huge loft in Greenpoint,1558222,Nikki,Brooklyn,Greenpoint,40.72828,-73.94225,Private room,70,5,0,"","",3,0
13996108,Townhouse for rent,83593559,Inji,Brooklyn,Greenpoint,40.72704,-73.94587,Entire home/apt,150,14,0,"","",1,0
14071357,Lofted Bedroom in Awesome Greenpoint Loft!,2432924,Charlie,Brooklyn,Greenpoint,40.73413,-73.95835,Private room,49,14,0,"","",1,0
14427313,PRIVATE ROOOM IN GREENPOINT,26714887,Anthony,Brooklyn,Greenpoint,40.72988,-73.95494,Private room,75,3,0,"","",2,0
14463527,Sunny Room in Greenpoint.,52040778,Sally,Brooklyn,Greenpoint,40.72408,-73.93952,Private room,50,25,0,"","",1,5
14979450,Simple Spacious Apartment,21261796,John,Brooklyn,Greenpoint,40.73515,-73.95645,Entire home/apt,154,5,0,"","",1,0
15345019,NYC Firehouse-Greenpoint BRKLYN,88972153,Elizabeth,Brooklyn,Greenpoint,40.73218,-73.95647,Entire home/apt,425,3,0,"","",1,344
15646864,Williamsburg / Greenpoint 1500 square foot apt,8712217,Tim,Brooklyn,Greenpoint,40.72667,-73.95221,Entire home/apt,200,4,0,"","",1,0
15987034,near Williamsburg/Manhattan/ Greenpoint - 1 b/1b,19803201,Gino,Brooklyn,Greenpoint,40.72388,-73.9404,Entire home/apt,150,3,0,"","",2,364
16227620,Lovely 1 Bedroom Greenpoint Apartment Near Park,3548768,Elizabeth,Brooklyn,Greenpoint,40.72314,-73.94027,Entire home/apt,120,4,0,"","",1,0
16227708,"Large sunny private bedroom, private garden",106043391,Samuel,Brooklyn,Greenpoint,40.72743,-73.94491,Private room,60,3,0,"","",1,0
16297226,"Sunny, spacious Brooklyn getaway, with skylights!",4661503,Whitney,Brooklyn,Greenpoint,40.72686,-73.94926,Entire home/apt,130,3,0,"","",1,0
16381049,Large 3bd 2 bath duplex in prime Greenpoint!,34471130,LeAndra,Brooklyn,Greenpoint,40.73292,-73.95987,Entire home/apt,250,2,0,"","",1,0
16634642,Room in Greenpoint,15225114,Maren,Brooklyn,Greenpoint,40.73362,-73.95983,Private room,75,2,0,"","",1,0
17254855,Cozy Greenpoint bedroom #2,26899015,Daniel,Brooklyn,Greenpoint,40.72317,-73.94856,Private room,70,2,0,"","",1,0
17573354,"Luxury 1BR Apt w/ Rooftop, Gym and Skyline View",24580054,Michael,Brooklyn,Greenpoint,40.73204,-73.95874,Entire home/apt,250,2,0,"","",1,0
18270199,loft in live work studio,13058935,Shawn,Brooklyn,Greenpoint,40.73434,-73.94186,Private room,55,5,0,"","",1,0
18329982,Gorgeous Studio in Greenpoint with City Views,7503643,Vida,Brooklyn,Greenpoint,40.72749,-73.9406,Entire home/apt,129,30,0,"","",52,5
18517584,Amazing 2-bdrm apartment in Greenpoint with garden,550009,Jenya,Brooklyn,Greenpoint,40.72215,-73.94203,Entire home/apt,137,4,0,"","",1,0
18998283,Greenpoint Room,19603674,Sneh,Brooklyn,Greenpoint,40.72506,-73.93802,Entire home/apt,59,3,0,"","",1,0
19069726,Greenpoint Gem: top floor like private home,38217925,Lily,Brooklyn,Greenpoint,40.73453,-73.95795,Private room,120,5,0,"","",2,88
19102715,New private bedroom/15mins BrooklynBridge Manhttan,77334582,Yuxi,Brooklyn,Greenpoint,40.73167,-73.95254,Private room,89,2,0,"","",1,0
19162441,Greenpoint Garden of Eden,43085567,Sara,Brooklyn,Greenpoint,40.72661,-73.95178,Entire home/apt,200,1,0,"","",1,0
19356281,Brooklyn Hot Spot with Best Manhattan Views,11495231,Kelly,Brooklyn,Greenpoint,40.72627,-73.95943,Entire home/apt,250,3,0,"","",1,0
19407360,Greenpoint top floor w/ sun & views,1341922,Blake,Brooklyn,Greenpoint,40.72412,-73.95261,Private room,49,1,0,"","",1,0
19567154,"Cozy, Private Apartment with Balcony",2128192,Jacqueline,Brooklyn,Greenpoint,40.72485,-73.94582,Private room,99,5,0,"","",1,0
19608042,Zen Light Filled Experience in Heart of Greenpoint,3687198,Crista,Brooklyn,Greenpoint,40.73386,-73.95873,Entire home/apt,200,2,0,"","",1,0
19997686,Brand New Williamsburg Room!,14757938,Georgie,Brooklyn,Greenpoint,40.72612,-73.95419,Private room,65,1,0,"","",1,0
20071791,The real Brooklyn experience in Greenpoint!,6026276,Janelle,Brooklyn,Greenpoint,40.73768,-73.95741,Private room,63,7,0,"","",1,0
20125262,Chateau de Lambert,66604973,Chris,Brooklyn,Greenpoint,40.72646,-73.95598,Entire home/apt,150,1,0,"","",1,0
20206749,Ideal Greenpoint 1 Bedroom,3402375,Colin,Brooklyn,Greenpoint,40.73038,-73.95548,Entire home/apt,189,1,0,"","",1,0
20679565,"BEAUTIFUL 2 BED APARTMENT IN WILLIAMSBURG, BROOLYN",1181366,Tristan,Brooklyn,Greenpoint,40.72246,-73.94768,Entire home/apt,210,7,0,"","",1,0
20711609,"Sunny Room Near Ferry, Train, bars, Restaurants !",148278552,Bertide,Brooklyn,Greenpoint,40.73365,-73.95354,Private room,53,2,0,"","",1,0
20815250,A serene apartment to rejuvenate yourself.,12099193,Alex,Brooklyn,Greenpoint,40.73658,-73.95418,Entire home/apt,275,2,0,"","",1,0
20848925,Modern Loft overlooking McCarren Park,38290241,Dan,Brooklyn,Greenpoint,40.71986,-73.95344,Entire home/apt,350,6,0,"","",1,0
20850678,Restaurants- Nightlife-  Greenpoint - Williamsburg,56391145,Eric,Brooklyn,Greenpoint,40.72393,-73.95347,Entire home/apt,184,2,0,"","",2,0
21007181,Brooklyn Two Bed with Private Garden,19202566,Judith,Brooklyn,Greenpoint,40.7366,-73.95656,Entire home/apt,225,4,0,"","",1,159
21135737,Clean Comfortable Apartment near the Subway!,18283,Dominic,Brooklyn,Greenpoint,40.73222,-73.95395,Entire home/apt,150,3,0,"","",1,0
21169968,"Quiet, private bedroom close to beaches.",24193553,Renee,Brooklyn,Greenpoint,40.72402,-73.95285,Private room,60,10,0,"","",1,89
21198038,Fantastic loft space in Greenpoint,42905152,Charlotte,Brooklyn,Greenpoint,40.72268,-73.94163,Entire home/apt,160,10,0,"","",1,42
21202563,Beautiful luxury condo heart of Brooklyn,32834879,Neel,Brooklyn,Greenpoint,40.7284,-73.94983,Entire home/apt,200,3,0,"","",1,0
21490787,A walk away from the best in Williamsburg,56391145,Eric,Brooklyn,Greenpoint,40.72468,-73.9523,Entire home/apt,150,3,0,"","",2,0
21537886,"Spacious, quiet loft close to EVERYTHING! Views!",12678346,Cody,Brooklyn,Greenpoint,40.72552,-73.95108,Shared room,45,7,0,"","",1,0
21679639,Entire 1-Bedroom Greenpoint Apartment,4696622,James,Brooklyn,Greenpoint,40.72747,-73.95462,Entire home/apt,95,3,0,"","",1,0
21925948,Greenpoint Apt,83004119,Pawel,Brooklyn,Greenpoint,40.73307,-73.95275,Entire home/apt,120,1,0,"","",1,0
21937306,Spacious Room in 3 bedroom Greenpoint Apartment,1349340,Noah,Brooklyn,Greenpoint,40.72728,-73.95313,Private room,75,7,0,"","",2,0
21983105,Cute Loft in the Heart of Greenpoint Brooklyn!,156976885,Carrie,Brooklyn,Greenpoint,40.72549,-73.94453,Entire home/apt,120,3,0,"","",1,0
22062860,"Light-filled, luxury condo with stunning views",737515,Joseph,Brooklyn,Greenpoint,40.72915,-73.95813,Entire home/apt,275,13,0,"","",1,0
22142173,Industrial Brooklyn Loft Style Apt,844422,Lynn,Brooklyn,Greenpoint,40.72684,-73.94002,Entire home/apt,109,4,0,"","",1,0
22929942,Spacious 1 Bed in Prime Williamsburg (big balcony),25339875,Rotem,Brooklyn,Greenpoint,40.72017,-73.95352,Entire home/apt,140,6,0,"","",1,0
22975958,"Charming, huge bedroom in Greenpoint.",9250609,Michele,Brooklyn,Greenpoint,40.72475,-73.94889,Private room,80,1,0,"","",1,0
22979825,"Private large bedroom in Prime Williamsburg, BK",10826049,Faye,Brooklyn,Greenpoint,40.7195,-73.95256,Private room,75,4,0,"","",1,0
23054077,"Sunny spacious apt in Greenpoint, Brooklyn",1655982,Jessica,Brooklyn,Greenpoint,40.72904,-73.95433,Entire home/apt,180,45,0,"","",1,326
23147603,Cozy apartment with a huge terrace in Greenpoint,12233355,Renata,Brooklyn,Greenpoint,40.72421,-73.94074,Entire home/apt,200,1,0,"","",2,0
23218152,Spacious Greenpoint Living - Private Room,9804931,Byron,Brooklyn,Greenpoint,40.72672,-73.9517,Private room,80,2,0,"","",2,0
23275013,Dope Apt,756577,Jason,Brooklyn,Greenpoint,40.71859,-73.95284,Entire home/apt,100,90,0,"","",1,0
23375014,Light-drenched apartment - heart of Greenpoint,41354164,Belen,Brooklyn,Greenpoint,40.7286,-73.95169,Private room,100,2,0,"","",1,0
23378120,Quiet 2BR In Residential Area; Desks + Monitors!,1670486,Chris,Brooklyn,Greenpoint,40.72345,-73.94642,Entire home/apt,96,4,0,"","",1,0
23515323,Room with a view in Greenpoint,1687425,Alex,Brooklyn,Greenpoint,40.73075,-73.95725,Private room,80,2,0,"","",1,0
23678832,"Stylish, Peaceful Greenpoint Bed & Bath",1420659,Melanie,Brooklyn,Greenpoint,40.72294,-73.94902,Private room,150,5,0,"","",1,310
23698480,Compact & Cozy Greenpoint Room,5022499,Bryan,Brooklyn,Greenpoint,40.72407,-73.94762,Private room,40,1,0,"","",1,0
23702051,Private Bedroom in Greenpoint,1327095,Kamilla,Brooklyn,Greenpoint,40.73343,-73.95282,Private room,140,2,0,"","",1,0
23959939,The perfect williamsburg-greenpoint location,10606156,Eric,Brooklyn,Greenpoint,40.72581,-73.95376,Entire home/apt,175,5,0,"","",2,0
25206375,Greenpoint Apartment,190452606,Kelly,Brooklyn,Greenpoint,40.73499,-73.95513,Private room,90,10,0,"","",1,0
25226728,"Bright, Modern Greenpoint Apartment",78705600,Blake Layton,Brooklyn,Greenpoint,40.73507,-73.95229,Entire home/apt,300,7,0,"","",1,31
25350971,Charming apartment in Greenpoint Historic District,41457105,Justin,Brooklyn,Greenpoint,40.73374,-73.95854,Entire home/apt,125,2,0,"","",1,0
25964304,Modern Studio Apt on Waterfront (Greenpoint),3107231,Dan,Brooklyn,Greenpoint,40.72617,-73.95956,Entire home/apt,85,15,0,"","",1,191
25997567,Deluxe Loft Suite with Patio,57257950,Franklin,Brooklyn,Greenpoint,40.7334,-73.95849,Entire home/apt,399,1,0,"","",4,248
25997748,Studio Deluxe,57257950,Franklin,Brooklyn,Greenpoint,40.73409,-73.95752,Entire home/apt,349,1,0,"","",4,214
25997752,Loft Suite at Franklin Guesthouse,57257950,Franklin,Brooklyn,Greenpoint,40.73198,-73.95862,Entire home/apt,379,1,0,"","",4,227
26050704,Greenpoint room,17452999,Carlos,Brooklyn,Greenpoint,40.73616,-73.95511,Private room,95,3,0,"","",1,0
26210593,Bright  4-people room close to Manhattan,178543960,Sergii,Brooklyn,Greenpoint,40.71997,-73.94021,Shared room,35,30,0,"","",10,343
26310218,!!Cozy 3-person shared room near  L train!!,178543960,Sergii,Brooklyn,Greenpoint,40.72166,-73.9399,Shared room,36,30,0,"","",10,311
26633920,Sunny studio apartment in Greenpoint BK,7117901,Krista,Brooklyn,Greenpoint,40.72878,-73.95823,Entire home/apt,137,3,0,"","",1,0
26933416,Comfy shared room near Subway close to Manhattan,178543960,Sergii,Brooklyn,Greenpoint,40.721,-73.94143,Shared room,41,30,0,"","",10,365
27373599,Perfect pad nested in best spot in bk,10606156,Eric,Brooklyn,Greenpoint,40.7244,-73.95435,Entire home/apt,75,4,0,"","",2,177
27437794,Cozy Greenpoint,1720151,Sally,Brooklyn,Greenpoint,40.72208,-73.94275,Entire home/apt,315,2,0,"","",2,364
27602987,Spacious Greenpoint room steps away from G train,24909331,Katherine,Brooklyn,Greenpoint,40.73354,-73.95576,Private room,105,4,0,"","",1,8
28585982,Large apartment walking distance to Williamsburg,102180676,Sarah,Brooklyn,Greenpoint,40.72493,-73.93976,Private room,120,4,0,"","",1,49
28885547,GREENPOINT LOVE,58131408,Dixie,Brooklyn,Greenpoint,40.73372,-73.94227,Private room,180,4,0,"","",1,170
29227134,Your New York Home,213781715,Anting,Brooklyn,Greenpoint,40.733,-73.95309,Private room,119,1,0,"","",33,180
29281407,THE HIVE // Brand New 3-Story Luxury Townhome,4874700,Eli,Brooklyn,Greenpoint,40.72549,-73.94595,Entire home/apt,975,2,0,"","",1,149
29332188,Huge 4 Bedroom 2 Bathroom Townhouse with Backyard,439827,Jacob,Brooklyn,Greenpoint,40.73038,-73.95221,Entire home/apt,250,29,0,"","",1,0
29383605,"Your Home 安全舒適的家
 12 mins Manhattan",213781715,Anting,Brooklyn,Greenpoint,40.73543,-73.95454,Private room,119,1,0,"","",33,179
29386355,"Welcome to Williamsburg, Brooklyn!!",68128762,Tom,Brooklyn,Greenpoint,40.71961,-73.95405,Private room,170,1,0,"","",1,220
29455913,Home,213781715,Anting,Brooklyn,Greenpoint,40.73297,-73.95385,Private room,119,1,0,"","",33,365
29455925,Home: 12 mins to Manhattan,213781715,Anting,Brooklyn,Greenpoint,40.73099,-73.956,Private room,119,1,0,"","",33,365
29531069,greenpoint williamsburg  huge studio room   /,150316502,Francisca,Brooklyn,Greenpoint,40.72674,-73.95495,Private room,250,5,0,"","",1,154
29533754,Beautiful Home 美麗之家,213781715,Anting,Brooklyn,Greenpoint,40.73136,-73.95447,Shared room,119,1,0,"","",33,180
29533829,Home: Cozy Secure Convenient 12 min to NYC舒適安全便利的家,213781715,Anting,Brooklyn,Greenpoint,40.73274,-73.95575,Shared room,119,1,0,"","",33,365
29900395,Your Manhattan Home: 12 mins to NYC,213781715,Anting,Brooklyn,Greenpoint,40.73214,-73.95511,Private room,119,1,0,"","",33,365
29982568,Home 家,213781715,Anting,Brooklyn,Greenpoint,40.73306,-73.95353,Private room,119,1,0,"","",33,365
29985591,Cozy Home,213781715,Anting,Brooklyn,Greenpoint,40.73259,-73.94977,Shared room,119,1,0,"","",33,180
30006988,Brooklyn Home with Brick Walls and High Ceilings,19909719,Danny,Brooklyn,Greenpoint,40.72203,-73.94709,Entire home/apt,249,7,0,"","",2,0
30010913,Minimalist Apartment Greenpoint / Williamsburg,67958710,Felipe,Brooklyn,Greenpoint,40.72424,-73.94984,Entire home/apt,100,6,0,"","",1,0
30018946,Best View in Brooklyn —> Private Modern Penthouse,14482375,Lara & David,Brooklyn,Greenpoint,40.72074,-73.94371,Entire home/apt,95,3,0,"","",3,0
30038438,Your Manhattan Home,213781715,Anting,Brooklyn,Greenpoint,40.73278,-73.95368,Private room,119,1,0,"","",33,180
30081034,Greenpoint Brooklyn,226035811,Samantha,Brooklyn,Greenpoint,40.72778,-73.94781,Private room,200,7,0,"","",1,0
30113007,家 Home (12 mins to NYC),213781715,Anting,Brooklyn,Greenpoint,40.73031,-73.95742,Entire home/apt,306,1,0,"","",33,364
30155394,New york Multi-unit building,208235184,Linda,Brooklyn,Greenpoint,40.72305,-73.94576,Entire home/apt,195,1,0,"","",1,12
30254510,Charming Two bedroom apartment in Greenpoint,4363775,O.,Brooklyn,Greenpoint,40.7319,-73.95739,Entire home/apt,114,31,0,"","",3,219
30370448,Cozy Home 2,213781715,Anting,Brooklyn,Greenpoint,40.73291,-73.95282,Private room,119,1,0,"","",33,365
30370630,Cozy Home 3,213781715,Anting,Brooklyn,Greenpoint,40.7318,-73.95307,Entire home/apt,399,1,0,"","",33,364
30399969,Cozy Two Bedroom Apartment in Greenpoint,129312581,Andre,Brooklyn,Greenpoint,40.72944,-73.95395,Entire home/apt,167,2,0,"","",1,0
30531143,Cozy Home 家 5,213781715,Anting,Brooklyn,Greenpoint,40.73378,-73.95569,Private room,199,1,0,"","",33,180
30734277,Large Full Bedroom in an Awesome Huge Artist Loft,501456,Aaron,Brooklyn,Greenpoint,40.73448,-73.95716,Private room,70,3,0,"","",4,4
30766280,音樂之家 Musician and Artist Exhibition Home,213781715,Anting,Brooklyn,Greenpoint,40.73289,-73.95203,Entire home/apt,189,1,0,"","",33,364
30799727,Cozy and clean room. Easy transportation,160923266,Mario,Brooklyn,Greenpoint,40.73324,-73.95101,Private room,70,5,0,"","",1,0
30823647,"Quaint, Artsy 1BD in Greenpoint",147256857,Samantha,Brooklyn,Greenpoint,40.7258,-73.94426,Private room,120,4,0,"","",1,0
30928513,Cozy Room A,213781715,Anting,Brooklyn,Greenpoint,40.73132,-73.95036,Private room,119,1,0,"","",33,180
30928769,Cozy Room B,213781715,Anting,Brooklyn,Greenpoint,40.73095,-73.95131,Private room,89,1,0,"","",33,180
31060046,Nice place in Brooklyn .,201718939,Leon,Brooklyn,Greenpoint,40.73201,-73.95699,Private room,120,5,0,"","",1,77
31369363,"Private room Greenpoint, Brooklyn NY",19019393,Jana,Brooklyn,Greenpoint,40.72615,-73.94592,Private room,49,3,0,"","",1,0
31565332,Penthouse 2 Bedroom w/ Terrace,15989140,Coralie,Brooklyn,Greenpoint,40.73636,-73.95538,Entire home/apt,115,30,0,"","",1,3
31665707,bohemian pied a Terre,27473538,Yael,Brooklyn,Greenpoint,40.72712,-73.95674,Entire home/apt,250,5,0,"","",1,43
31876649,Charming Greenpoint's Bedroom,2559194,Francesca,Brooklyn,Greenpoint,40.72731,-73.95482,Private room,100,14,0,"","",1,188
32356294,Large Bedroom with Private Entrance,2487323,Maddy,Brooklyn,Greenpoint,40.73446,-73.9523,Private room,61,14,0,"","",1,157
32572192,Cali-Retro Duplex w/ HUGE private backyard!,6701890,Jenny,Brooklyn,Greenpoint,40.73297,-73.95466,Entire home/apt,350,2,0,"","",2,76
32963218,Greenpoint Stay for Couple or Single Traveler,19980949,Troy,Brooklyn,Greenpoint,40.7262,-73.95077,Entire home/apt,120,5,0,"","",1,160
33291448,Loft on the Brooklyn Waterfront,6082769,Christopher Linwood,Brooklyn,Greenpoint,40.7359,-73.95909,Entire home/apt,250,14,0,"","",1,83
33367718,Entire Floor In Landmarked Building,706037,Alex,Brooklyn,Greenpoint,40.72988,-73.95789,Entire home/apt,210,10,0,"","",1,83
33549508,Musical loft sanctuary with private roof deck,4345155,Charles,Brooklyn,Greenpoint,40.73293,-73.95889,Entire home/apt,250,5,0,"","",1,174
